"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","color","pval_plot","avg_logFC_plot"
"Gars",5.75202075514305e-06,0.094741461894875,0.577,0.392,0.0831627160778582,NA,"a",0.0831627160778582,0.094741461894875
"Fam13b",5.75708599181715e-06,0.0463600756002362,0.173,0.087,0.0832359492696923,NA,"a",0.0832359492696923,0.0463600756002362
"Kdm1a",5.75985382256261e-06,0.0506565330978173,0.426,0.271,0.0832759665666102,NA,"a",0.0832759665666102,0.0506565330978173
"Pura",5.78271497358827e-06,0.0471354489863555,0.398,0.253,0.0836064930881392,NA,"a",0.0836064930881392,0.0471354489863555
"Dkc1",5.79432534249194e-06,0.110456540412927,0.442,0.297,0.0837743558017485,NA,"a",0.0837743558017485,0.110456540412927
"Rnf26",5.82163694721131e-06,0.0806778479137277,0.158,0.078,0.0841692269827812,NA,"a",0.0841692269827812,0.0806778479137277
"Ormdl1",5.82499654893538e-06,0.0377235660331606,0.192,0.1,0.0842178001045077,NA,"a",0.0842178001045077,0.0377235660331606
"Ift52",5.83764969872786e-06,0.0509124610764484,0.198,0.104,0.0844007393442075,NA,"a",0.0844007393442075,0.0509124610764484
"Wrn",5.85737513774422e-06,0.0560548675512832,0.294,0.176,0.0846859297415059,NA,"a",0.0846859297415059,0.0560548675512832
"Snx6",5.93024948257141e-06,0.0639666433147786,0.267,0.155,0.0857395470190174,NA,"a",0.0857395470190174,0.0639666433147786
"Dnaja1",5.97149635029243e-06,0.0533728240412163,0.38,0.239,0.086335894232528,NA,"a",0.086335894232528,0.0533728240412163
"Diap3",6.07412600685687e-06,0.0310899340794474,0.389,0.24,0.0878197138071366,NA,"a",0.0878197138071366,0.0310899340794474
"Ier3ip1",6.07506585093663e-06,0.0600269517949448,0.214,0.116,0.0878333020728418,NA,"a",0.0878333020728418,0.0600269517949448
"Fnta",6.08532755194946e-06,0.0763391637581847,0.329,0.204,0.0879816657460852,NA,"a",0.0879816657460852,0.0763391637581847
"Mkrn2",6.08580976370504e-06,0.0470584604760073,0.13,0.058,0.0879886375636474,NA,"a",0.0879886375636474,0.0470584604760073
"Ccdc28b",6.1182902057604e-06,0.06990528303216,0.127,0.057,0.0884582397948838,NA,"a",0.0884582397948838,0.06990528303216
"Hirip3",6.13003372706379e-06,0.0576664757822539,0.33,0.202,0.0886280276258883,NA,"a",0.0886280276258883,0.0576664757822539
"Dynlrb1",6.13978630691092e-06,0.0401844923384951,0.565,0.373,0.0887690304253181,NA,"a",0.0887690304253181,0.0401844923384951
"Hars",6.15143686227041e-06,0.0520904635557479,0.444,0.286,0.0889374741547055,NA,"a",0.0889374741547055,0.0520904635557479
"Sfxn1",6.19122076185666e-06,0.107830597824856,0.502,0.341,0.0895126697749236,NA,"a",0.0895126697749236,0.107830597824856
"Mthfd2",6.19561174349236e-06,0.064585273543982,0.536,0.362,0.0895761545874125,NA,"a",0.0895761545874125,0.064585273543982
"Ptcd3",6.22967696787163e-06,0.0604311511577666,0.206,0.113,0.0900686696014881,NA,"a",0.0900686696014881,0.0604311511577666
"Golt1b",6.23885763512612e-06,0.0663871758269238,0.209,0.114,0.0902014036886535,NA,"a",0.0902014036886535,0.0663871758269238
"Plaa",6.27864127783545e-06,0.0563761998934352,0.448,0.296,0.0907765955949449,NA,"a",0.0907765955949449,0.0563761998934352
"Nudt16l1",6.33110286927817e-06,0.0820113312570172,0.247,0.14,0.0915350852840237,NA,"a",0.0915350852840237,0.0820113312570172
"Cstf1",6.34266871196082e-06,0.0257593998273611,0.22,0.119,0.0917023042375296,NA,"a",0.0917023042375296,0.0257593998273611
"Slc29a1",6.3639395508843e-06,0.0530001608587608,0.202,0.107,0.0920098380266852,NA,"a",0.0920098380266852,0.0530001608587608
"Nudt19",6.38305719288455e-06,0.0358943381528249,0.227,0.125,0.0922862408947249,NA,"a",0.0922862408947249,0.0358943381528249
"Klf3",6.40905080082475e-06,0.0708105674406859,0.152,0.073,0.0926620564783242,NA,"a",0.0926620564783242,0.0708105674406859
"BC005624",6.4129326116793e-06,0.0212045966897036,0.18,0.092,0.0927181796996594,NA,"a",0.0927181796996594,0.0212045966897036
"Ttc21b",6.44452903008934e-06,0.0396201011633796,0.159,0.078,0.0931750007170317,NA,"a",0.0931750007170317,0.0396201011633796
"Depdc1a",6.44820940276323e-06,0.0393388406990715,0.124,0.054,0.0932282115451508,NA,"a",0.0932282115451508,0.0393388406990715
"Rap1gap2",6.46433639720732e-06,0.0647739828036832,0.126,0.056,0.0934613756308234,NA,"a",0.0934613756308234,0.0647739828036832
"Alcam",6.46649660927471e-06,0.0504299560524805,0.347,0.21,0.0934926079768938,NA,"a",0.0934926079768938,0.0504299560524805
"Ccdc124",6.47808188567274e-06,0.0595899466619906,0.524,0.353,0.0936601079030565,NA,"a",0.0936601079030565,0.0595899466619906
"Zkscan3",6.50749959813884e-06,0.0624844161318005,0.126,0.056,0.0940854291898914,NA,"a",0.0940854291898914,0.0624844161318005
"Pagr1a",6.54683332641742e-06,0.0336037908756697,0.215,0.115,0.0946541162333431,NA,"a",0.0946541162333431,0.0336037908756697
"Guk1",6.54795479433361e-06,0.0450553151643575,0.232,0.13,0.0946703304164753,NA,"a",0.0946703304164753,0.0450553151643575
"Yme1l1",6.59479911484068e-06,0.0737559601890283,0.595,0.412,0.0953476056023665,NA,"a",0.0953476056023665,0.0737559601890283
"Foxk1",6.60228370488633e-06,0.0464281618096155,0.239,0.135,0.0954558178052466,NA,"a",0.0954558178052466,0.0464281618096155
"Clk4",6.60570199467627e-06,0.0345498301192338,0.174,0.087,0.0955052394390295,NA,"a",0.0955052394390295,0.0345498301192338
"Hivep1",6.65393186788458e-06,0.0455733604545099,0.214,0.116,0.0962025469458752,NA,"a",0.0962025469458752,0.0455733604545099
"Dbf4",6.69242127510205e-06,0.0599585037201381,0.403,0.257,0.0967590267954255,NA,"a",0.0967590267954255,0.0599585037201381
"Srm",6.69559823866935e-06,0.110620976368331,0.229,0.133,0.0968049593346814,NA,"a",0.0968049593346814,0.110620976368331
"Nploc4",6.71201287558363e-06,0.0315185220458035,0.338,0.207,0.0970422821551881,NA,"a",0.0970422821551881,0.0315185220458035
"Esco2",6.75997888246286e-06,0.0762075121052012,0.294,0.177,0.0977357746826481,NA,"a",0.0977357746826481,0.0762075121052012
"Mta3",6.7883397004388e-06,0.0459084630225154,0.218,0.119,0.0981458153889441,NA,"a",0.0981458153889441,0.0459084630225154
"Myo1g",6.83859444779675e-06,0.113115010139337,0.762,0.576,0.0988723985262455,NA,"a",0.0988723985262455,0.113115010139337
"2510039O18Rik",6.93578710523193e-06,0.0653830518622074,0.277,0.164,0.100277609967443,NA,"a",0.100277609967443,0.0653830518622074
"2310022A10Rik",6.95173269994948e-06,0.0618174077822837,0.114,0.048,0.10050815137587,NA,"a",0.10050815137587,0.0618174077822837
"Hspa8",6.96558903237382e-06,0.121179294158181,0.964,0.917,0.100708486230061,NA,"a",0.100708486230061,0.121179294158181
"Med8",7.12348694586713e-06,0.0490405595204146,0.332,0.202,0.102991374263347,NA,"a",0.102991374263347,0.0490405595204146
"Ift140",7.1300973654188e-06,0.0672220360932235,0.153,0.075,0.103086947709225,NA,"a",0.103086947709225,0.0672220360932235
"Fasn",7.15681229466144e-06,0.0378587296236061,0.374,0.233,0.103473192156215,NA,"a",0.103473192156215,0.0378587296236061
"Naa50",7.17522228310367e-06,0.121222312381366,0.647,0.463,0.103739363769113,NA,"a",0.103739363769113,0.121222312381366
"Casp8ap2",7.2452432860196e-06,0.0753661147473613,0.406,0.267,0.104751727429271,NA,"a",0.104751727429271,0.0753661147473613
"Rad51d",7.26719927193712e-06,0.0288638454558282,0.155,0.075,0.105069167073667,NA,"a",0.105069167073667,0.0288638454558282
"Nat10",7.31070216562176e-06,0.078530844458939,0.268,0.161,0.105698131910559,NA,"a",0.105698131910559,0.078530844458939
"Snapc5",7.38977122843902e-06,0.0281147402555437,0.25,0.139,0.106841312420771,NA,"a",0.106841312420771,0.0281147402555437
"Mxd3",7.53006664154633e-06,0.074281017163851,0.332,0.21,0.108869703503477,NA,"a",0.108869703503477,0.074281017163851
"Ap1b1",7.61072223736381e-06,0.0698542658379547,0.35,0.217,0.110035822107806,NA,"a",0.110035822107806,0.0698542658379547
"Traf2",7.63862449921121e-06,0.0315971389372203,0.292,0.173,0.110439233009596,NA,"a",0.110439233009596,0.0315971389372203
"1700021K19Rik",7.6742364445871e-06,0.0770595190705695,0.103,0.042,0.11095411051584,NA,"a",0.11095411051584,0.0770595190705695
"Ccne2",7.70821208955933e-06,0.0517964481572208,0.211,0.116,0.111445330390849,NA,"a",0.111445330390849,0.0517964481572208
"Tbc1d14",7.71616990557325e-06,0.0572618216027127,0.202,0.109,0.111560384494778,NA,"a",0.111560384494778,0.0572618216027127
"Vdac2",7.76997731838521e-06,0.104726460329348,0.639,0.455,0.112338332069213,NA,"a",0.112338332069213,0.104726460329348
"Diablo",7.78214961481298e-06,0.060854633331586,0.25,0.145,0.112514319130966,NA,"a",0.112514319130966,0.060854633331586
"Ccne1",7.79099145071082e-06,0.0700977960140546,0.332,0.209,0.112642154394377,NA,"a",0.112642154394377,0.0700977960140546
"Ezh2",7.84331230438204e-06,0.0969552574988612,0.682,0.487,0.113398609296756,NA,"a",0.113398609296756,0.0969552574988612
"AI413582",7.84938493139715e-06,0.0752801227658045,0.139,0.066,0.11348640733814,NA,"a",0.11348640733814,0.0752801227658045
"Emc3",7.86686547163523e-06,-0.00451738277031311,0.329,0.195,0.113739140988902,NA,"a",0.113739140988902,-0.00451738277031311
"Pgam1",7.89322150284943e-06,0.0728096529316059,0.258,0.15,0.114120196488197,NA,"a",0.114120196488197,0.0728096529316059
"Purb",7.91950532326942e-06,0.0752449413108415,0.597,0.411,0.114500207963829,NA,"a",0.114500207963829,0.0752449413108415
"Cyb5r1",7.9254668078335e-06,0.0468141273972489,0.167,0.085,0.114586399107657,NA,"a",0.114586399107657,0.0468141273972489
"Rad54l",7.94227823245405e-06,0.0193554892017726,0.268,0.154,0.114829458684821,NA,"a",0.114829458684821,0.0193554892017726
"Ehbp1l1",7.99801369979431e-06,0.0616234380182664,0.489,0.33,0.115635282071626,NA,"a",0.115635282071626,0.0616234380182664
"Rpap3",8.0044504139252e-06,0.0676414049621393,0.165,0.083,0.115728344084531,NA,"a",0.115728344084531,0.0676414049621393
"Rbm7",8.03082697266281e-06,0.0210539482044846,0.368,0.228,0.116109696370759,NA,"a",0.116109696370759,0.0210539482044846
"Zc3h7a",8.04412290331287e-06,0.0341910128831951,0.332,0.204,0.116301928936098,NA,"a",0.116301928936098,0.0341910128831951
"Dennd4b",8.24014717488438e-06,0.0422188921016135,0.133,0.061,0.119136047854478,NA,"a",0.119136047854478,0.0422188921016135
"Nab1",8.27699940716248e-06,0.0961546483900351,0.642,0.465,0.119668857428755,NA,"a",0.119668857428755,0.0961546483900351
"Psmb3",8.30253581411503e-06,0.0648903850216053,0.567,0.379,0.120038062800475,NA,"a",0.120038062800475,0.0648903850216053
"Isg20l2",8.3338350529263e-06,0.055140772622491,0.289,0.172,0.120490587195208,NA,"a",0.120490587195208,0.055140772622491
"Ccnf",8.38252031909622e-06,0.0699411743334751,0.348,0.221,0.121194478773493,NA,"a",0.121194478773493,0.0699411743334751
"Cggbp1",8.41613059271432e-06,0.0574840119010935,0.483,0.319,0.121680416109464,NA,"a",0.121680416109464,0.0574840119010935
"Cuedc2",8.42549153168557e-06,0.0627700355765949,0.171,0.088,0.12181575656511,NA,"a",0.12181575656511,0.0627700355765949
"Pcgf6",8.4283932504552e-06,0.0510782390202594,0.114,0.048,0.121857709615081,NA,"a",0.121857709615081,0.0510782390202594
"Mtpap",8.43527867593483e-06,0.0494279002053369,0.141,0.066,0.121957259096666,NA,"a",0.121957259096666,0.0494279002053369
"Ywhah",8.43997638002183e-06,0.104785669765689,0.702,0.497,0.122025178502356,NA,"a",0.122025178502356,0.104785669765689
"Kmt2e",8.44587183678347e-06,0.0749479663169148,0.532,0.36,0.122110415016215,NA,"a",0.122110415016215,0.0749479663169148
"Rad50",8.52647633780988e-06,0.0597473008292665,0.327,0.201,0.123275794892055,NA,"a",0.123275794892055,0.0597473008292665
"Atp8b2",8.54628558274038e-06,0.0164849503676111,0.524,0.346,0.12356219695526,NA,"a",0.12356219695526,0.0164849503676111
"Gls",8.55999629692333e-06,0.0388941739744425,0.517,0.345,0.123760426460918,NA,"a",0.123760426460918,0.0388941739744425
"Rxrb",8.58852149872314e-06,0.0358173247435554,0.205,0.111,0.124172843828539,NA,"a",0.124172843828539,0.0358173247435554
"Crmp1",8.71321838103921e-06,0.0555479590746129,0.244,0.139,0.125975711353065,NA,"a",0.125975711353065,0.0555479590746129
"2410089E03Rik",8.77954949358951e-06,0.0449744203779126,0.15,0.072,0.126934726578317,NA,"a",0.126934726578317,0.0449744203779126
"9130401M01Rik",8.81440128386087e-06,0.0166577146382053,0.192,0.101,0.12743861376206,NA,"a",0.12743861376206,0.0166577146382053
"Rab11b",8.9199446003248e-06,0.0338207505439299,0.336,0.204,0.128964559031496,NA,"a",0.128964559031496,0.0338207505439299
"Phf10",8.9316955202366e-06,0.0485569972645902,0.242,0.138,0.129134453831581,NA,"a",0.129134453831581,0.0485569972645902
"Slc7a6",8.93339818757403e-06,0.0405621306609248,0.229,0.128,0.129159070995945,NA,"a",0.129159070995945,0.0405621306609248
"Faim",8.9399740322604e-06,0.0667393532130463,0.205,0.111,0.129254144558421,NA,"a",0.129254144558421,0.0667393532130463
"Ncapg",8.95884077114848e-06,0.0560627302818489,0.555,0.389,0.129526919869265,NA,"a",0.129526919869265,0.0560627302818489
"C230052I12Rik",8.96693366102821e-06,0.0449356117985821,0.233,0.131,0.129643926871146,NA,"a",0.129643926871146,0.0449356117985821
"Atp5j",9.00014084714589e-06,0.0387227877752957,0.489,0.314,0.130124036368035,NA,"a",0.130124036368035,0.0387227877752957
"Gna13",9.01122470169519e-06,0.0891345071417547,0.592,0.406,0.130284286737109,NA,"a",0.130284286737109,0.0891345071417547
"Eftud2",9.01124876504051e-06,0.0708588755202169,0.623,0.437,0.130284634644956,NA,"a",0.130284634644956,0.0708588755202169
"Cdc42ep3",9.02701903717707e-06,0.0488003959690031,0.136,0.063,0.130512641239506,NA,"a",0.130512641239506,0.0488003959690031
"Cep57",9.07085072975968e-06,0.0118274852755911,0.344,0.21,0.131146359850865,NA,"a",0.131146359850865,0.0118274852755911
"Mina",9.09844354178169e-06,0.0313658668520558,0.312,0.188,0.13154529672708,NA,"a",0.13154529672708,0.0313658668520558
"Mtmr6",9.10065300315902e-06,0.0424804668754424,0.338,0.206,0.131577241119673,NA,"a",0.131577241119673,0.0424804668754424
"Gpsm3",9.16663706815007e-06,0.0447145582102241,0.283,0.169,0.132531238731314,NA,"a",0.132531238731314,0.0447145582102241
"Rest",9.19819309377241e-06,0.0772305641350852,0.356,0.225,0.132987475749761,NA,"a",0.132987475749761,0.0772305641350852
"Chic2",9.20865965828926e-06,0.0516209539537996,0.258,0.149,0.133138801339546,NA,"a",0.133138801339546,0.0516209539537996
"Tmem259",9.24354285868098e-06,0.0579506686762646,0.267,0.159,0.13364314265081,NA,"a",0.13364314265081,0.0579506686762646
"Hist1h1a",9.28577291397351e-06,0.139853892210648,0.356,0.238,0.134253704790229,NA,"a",0.134253704790229,0.139853892210648
"Ralbp1",9.29720204102348e-06,0.0379046433170313,0.462,0.302,0.134418947109118,NA,"a",0.134418947109118,0.0379046433170313
"Otub1",9.30135157183896e-06,0.0453767412770092,0.3,0.181,0.134478941025648,NA,"a",0.134478941025648,0.0453767412770092
"Hook1",9.32614598959205e-06,0.0471317833784793,0.189,0.1,0.134837418717522,NA,"a",0.134837418717522,0.0471317833784793
"Fanca",9.36417654981374e-06,0.0425373676293792,0.164,0.082,0.135387264557207,NA,"a",0.135387264557207,0.0425373676293792
"Tnfaip3",9.37834635667663e-06,0.0497228892944049,0.165,0.083,0.135592131624831,NA,"a",0.135592131624831,0.0497228892944049
"Strap",9.40242952361691e-06,0.0758320615836235,0.57,0.382,0.135940326052453,NA,"a",0.135940326052453,0.0758320615836235
"Nmt1",9.41203414187115e-06,0.0639202223030534,0.411,0.267,0.136079189623173,NA,"a",0.136079189623173,0.0639202223030534
"Dpcd",9.42029691958793e-06,0.0440196388054938,0.153,0.075,0.136198652863402,NA,"a",0.136198652863402,0.0440196388054938
"Xpo7",9.45311198354089e-06,0.0544336578404593,0.426,0.274,0.136673093058034,NA,"a",0.136673093058034,0.0544336578404593
"Lman2",9.45911283986724e-06,0.0984916727964107,0.617,0.43,0.136759853438801,NA,"a",0.136759853438801,0.0984916727964107
"Entpd5",9.46818217123503e-06,0.0361282879184781,0.276,0.162,0.136890977831716,NA,"a",0.136890977831716,0.0361282879184781
"Klf10",9.48588275722799e-06,0.0380198986967984,0.136,0.063,0.137146892904002,NA,"a",0.137146892904002,0.0380198986967984
"Acat1",9.54918333631317e-06,0.0572877281610784,0.373,0.239,0.138062092676416,NA,"a",0.138062092676416,0.0572877281610784
"1200014J11Rik",9.55854845636478e-06,0.075710585100617,0.405,0.263,0.138197493582122,NA,"a",0.138197493582122,0.075710585100617
"Hsbp1",9.64915071575428e-06,0.000613612226413318,0.314,0.186,0.139507421048375,NA,"a",0.139507421048375,0.000613612226413318
"Lsm2",9.79790727903005e-06,0.0556524341202454,0.25,0.145,0.141658143440216,NA,"a",0.141658143440216,0.0556524341202454
"Galnt7",9.80506140420843e-06,0.018503408960052,0.311,0.186,0.141761577782045,NA,"a",0.141761577782045,0.018503408960052
"Tbk1",9.83459246007211e-06,0.0250576832297433,0.289,0.173,0.142188537787723,NA,"a",0.142188537787723,0.0250576832297433
"Emd",9.87367875120842e-06,-0.0025021148804899,0.339,0.207,0.142753647384971,NA,"a",0.142753647384971,-0.0025021148804899
"Hmgn5",9.88935719774044e-06,0.042464155710527,0.306,0.185,0.142980326364931,NA,"a",0.142980326364931,0.042464155710527
"Fam105b",9.91194965445813e-06,0.0801554983914291,0.35,0.221,0.143306968104156,NA,"a",0.143306968104156,0.0801554983914291
"Mast3",9.92101282379233e-06,0.017794956823495,0.261,0.15,0.14343800340639,NA,"a",0.14343800340639,0.017794956823495
"Bcl2l13",1.0041796891336e-05,0.0371061324846167,0.265,0.153,0.145184299454935,NA,"a",0.145184299454935,0.0371061324846167
"Osbpl11",1.00425889449497e-05,0.0201652060436895,0.162,0.081,0.145195750966082,NA,"a",0.145195750966082,0.0201652060436895
"Smpd1",1.00461177674363e-05,0.0568676282442276,0.117,0.051,0.145246770681594,NA,"a",0.145246770681594,0.0568676282442276
"Dis3",1.00752043916197e-05,0.0649650078374635,0.295,0.181,0.145667305094038,NA,"a",0.145667305094038,0.0649650078374635
"Rab21",1.00781537773064e-05,0.0327377698389316,0.28,0.164,0.145709947312296,NA,"a",0.145709947312296,0.0327377698389316
"Hnrnpdl",1.00855795764835e-05,0.0822042421970794,0.621,0.44,0.145817309516798,NA,"a",0.145817309516798,0.0822042421970794
"Map4k2",1.01516837904536e-05,0.011568294860215,0.365,0.224,0.146773044242378,NA,"a",0.146773044242378,0.011568294860215
"Zfp507",1.01990838456967e-05,0.0553654072904078,0.186,0.099,0.147458354241082,NA,"a",0.147458354241082,0.0553654072904078
"Wipf2",1.02011118889827e-05,0.0765057305245247,0.18,0.095,0.147487675690912,NA,"a",0.147487675690912,0.0765057305245247
"Smim15",1.02030910152508e-05,0.059143960764531,0.288,0.173,0.147516289898495,NA,"a",0.147516289898495,0.059143960764531
"Abt1",1.02601304903006e-05,0.0505394646010665,0.103,0.042,0.148340966628767,NA,"a",0.148340966628767,0.0505394646010665
"Kctd9",1.03274318575406e-05,0.0283351560497297,0.192,0.102,0.149314009796322,NA,"a",0.149314009796322,0.0283351560497297
"Zc3h10",1.04047967697416e-05,0.0562186458184041,0.118,0.052,0.150432551696924,NA,"a",0.150432551696924,0.0562186458184041
"Hipk1",1.04177364351832e-05,0.0098172523413913,0.503,0.326,0.150619633379879,NA,"a",0.150619633379879,0.0098172523413913
"Eif1b",1.04222183316044e-05,0.0220806733304176,0.258,0.148,0.150684432638337,NA,"a",0.150684432638337,0.0220806733304176
"Eif3k",1.04673309042374e-05,0.0595224548828702,0.518,0.344,0.151336670213464,NA,"a",0.151336670213464,0.0595224548828702
"2410015M20Rik",1.0484949983182e-05,0.0388336583572325,0.241,0.138,0.151591406856845,NA,"a",0.151591406856845,0.0388336583572325
"Smim20",1.06270354194564e-05,0.0493709386279094,0.205,0.113,0.153645678094501,NA,"a",0.153645678094501,0.0493709386279094
"Samd1",1.06990230092002e-05,0.0540822029214809,0.405,0.26,0.154686474667016,NA,"a",0.154686474667016,0.0540822029214809
"Anapc4",1.07065021673627e-05,0.0482531877762375,0.336,0.209,0.15479460833573,NA,"a",0.15479460833573,0.0482531877762375
"Tars",1.07503573294601e-05,0.0909768582751167,0.47,0.319,0.155428666269335,NA,"a",0.155428666269335,0.0909768582751167
"Gtse1",1.07725690501419e-05,0.0428652989479734,0.161,0.081,0.155749803326952,NA,"a",0.155749803326952,0.0428652989479734
